session_id,label,flex1,flex2,flex3,flex4,flex5,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
l21,U,0,0,0,0,0,88,-3124,14096,2777,131,485
l21,U,0,0,0,0,0,352,-2608,14220,3366,-1636,-1519
l21,U,0,0,0,0,0,1768,-1236,13532,6962,-5123,-1450
l21,U,0,354,0,0,0,1128,-200,14480,-4764,1165,2439
l21,U,0,633,0,0,0,1484,308,12796,672,-986,444
l21,U,0,937,0,0,0,2256,-832,13008,175,96,340
l21,U,0,1866,0,0,0,2628,192,13888,-791,-186,2693
l21,U,0,2745,0,107,0,2120,-644,13768,1206,-1984,-1962
l21,U,0,1526,0,0,0,2392,-552,13156,1207,-1094,91
l21,U,0,0,0,0,0,3488,-16,13168,2830,-1632,129
l21,U,0,0,0,0,0,760,540,14584,-1903,1697,457
l21,U,0,539,0,0,0,1724,740,13816,235,1980,1403
l21,U,0,723,0,0,0,1288,-292,13876,1,1531,908
l21,U,0,903,0,0,0,1768,744,14400,-489,1393,-1188
l21,U,0,1130,0,0,0,-568,2052,13556,-1615,-625,232
l21,U,0,2761,0,87,0,1732,132,15416,-2012,-434,185
l21,U,0,1755,0,0,0,280,40,12756,390,-2867,-1374
l21,U,0,0,0,0,0,2368,328,14236,1969,-636,294
l21,U,0,0,0,0,0,1596,-228,13596,-2303,452,418
l21,U,0,379,0,0,0,1176,-96,13232,-735,183,-1348
l21,U,0,197,0,0,0,1248,-504,13612,-4376,1322,-667
l21,U,0,579,0,0,0,896,-480,14276,3597,-3190,-607
l21,U,0,673,0,0,0,2408,-68,13424,-1826,-609,-1654
l21,U,0,2150,0,92,0,1440,776,12872,1109,355,278
l21,U,0,1840,0,0,0,1592,-300,13344,-3490,812,1399
l21,U,0,305,0,0,0,1888,-1808,13876,-5351,2744,1507
l21,U,0,0,0,0,0,1040,-1020,13632,-2843,1970,1107
l21,U,0,87,0,0,0,-1000,152,13304,-9,54,2206
l21,U,0,275,0,0,0,228,-1564,13956,-134,143,-502
l21,U,0,618,0,0,0,108,-1680,13824,-1230,774,-602
l21,U,0,694,0,0,0,592,-1616,14156,-382,-162,60
l21,U,0,2347,0,97,0,-308,-1016,13164,-595,-39,333
