session_id,label,f1,f2,f3,f4,f5,roll,pitch,yaw,gx,gy,gz
rest,Rest,0.059,14.413,9.616,83.846,185.781,0.086,0.089,-1.0,0.568,0.095,-0.078
rest,Rest,0.043,10.481,6.993,176.532,263.706,0.084,0.079,-1.0,0.172,-0.146,-0.54
rest,Rest,1.174,7.622,5.086,237.633,372.238,0.083,0.07,-1.0,0.285,-0.223,-0.532
rest,Rest,0.872,5.544,3.7,241.94,401.4,0.081,0.063,-1.0,-0.246,-0.195,-0.595
rest,Rest,0.638,4.033,11.55,174.682,288.679,0.077,0.056,-1.0,-0.575,-0.212,-0.779
rest,Rest,0.456,1.864,8.192,119.833,198.775,0.069,0.051,-1.0,-0.467,-0.327,-0.487
rest,Rest,0.29,1.328,5.911,75.531,128.268,0.061,0.045,-1.0,-0.281,-0.259,-0.858
rest,Rest,0.149,0.946,4.113,46.253,78.295,0.051,0.037,-1.0,0.386,-0.265,0.099
rest,Rest,0.106,0.675,2.659,29.443,49.09,0.044,0.026,-1.0,0.189,-0.156,0.223
rest,Rest,0.075,0.481,1.447,20.891,34.829,0.037,0.017,-1.0,-0.668,0.366,-0.186
rest,Rest,0.053,0.343,1.028,14.829,24.721,0.029,0.012,-1.0,-0.523,0.389,-0.197
rest,Rest,0.038,0.245,0.73,10.53,17.553,0.021,0.007,-1.0,-0.232,0.528,-0.432
rest,Rest,0.027,0.175,0.519,7.48,12.468,0.012,0.005,-1.0,-0.186,0.343,0.058
rest,Rest,0.019,0.125,0.369,5.316,8.86,0.002,0.004,-1.0,-0.074,0.219,0.025
rest,Rest,0.014,0.089,0.263,3.779,6.299,-0.006,0.004,-1.0,0.077,0.161,0.162
rest,Rest,0.01,0.064,0.187,2.688,4.48,-0.013,0.004,-1.0,-0.146,0.219,0.129
rest,Rest,0.007,0.046,0.133,1.912,3.187,-0.019,0.004,-0.988,0.117,0.122,0.094
rest,Rest,0.005,0.033,0.095,1.361,2.269,-0.024,0.003,-0.942,0.197,0.093,0.285
rest,Rest,0.003,0.023,0.068,0.969,1.615,-0.028,0.003,-0.871,0.091,0.129,0.132
rest,Rest,0.002,0.017,0.048,0.691,1.151,-0.031,0.004,-0.795,-0.088,0.157,-0.411
rest,Rest,0.002,0.012,0.034,0.492,0.82,-0.034,0.005,-0.726,0.213,-0.006,-0.466
rest,Rest,0.001,0.009,0.024,0.351,0.585,-0.034,0.003,-0.661,0.517,0.143,-0.207
rest,Rest,0.001,0.006,0.017,0.25,0.417,-0.033,0.002,-0.61,-0.207,0.445,-0.593
rest,Rest,0.001,0.004,0.012,0.179,0.298,-0.035,0.002,-0.573,0.091,0.127,-0.498
rest,Rest,0.0,0.003,0.009,0.128,0.212,-0.035,0.001,-0.549,0.227,-0.029,-0.512
rest,Rest,0.0,0.002,0.006,0.091,0.152,-0.036,0.001,-0.539,0.167,0.052,-0.62
rest,Rest,0.0,0.002,0.005,0.065,0.108,-0.035,0.0,-0.535,0.059,0.3,-0.3
rest,Rest,0.0,0.001,0.003,0.047,0.078,-0.036,0.002,-0.54,-0.095,0.306,-0.641
rest,Rest,0.0,0.001,0.002,0.033,0.055,-0.035,0.005,-0.556,0.881,-0.026,-0.659
rest,Rest,0.0,0.001,0.002,0.024,0.04,-0.03,0.004,-0.586,0.266,0.648,-0.835
rest,Rest,0.0,0.001,0.002,0.034,4.629,-0.027,0.005,-0.627,-0.267,1.105,-0.712
rest,Rest,0.0,0.001,0.002,13.742,80.027,-0.026,0.006,-0.682,-0.539,1.159,-0.842
rest,Rest,0.0,0.001,0.001,10.211,159.163,-0.028,0.009,-0.728,1.12,0.344,0.015
rest,Rest,0.0,0.0,0.001,7.474,198.146,-0.028,0.014,-0.78,0.761,0.177,-0.958
rest,Rest,0.0,0.0,0.001,5.312,223.529,-0.028,0.02,-0.821,0.69,0.098,0.008
rest,Rest,0.0,0.0,0.0,3.568,162.532,-0.026,0.027,-0.846,0.663,0.366,-0.119
rest,Rest,0.0,0.0,0.0,1.749,112.309,-0.024,0.034,-0.861,0.275,0.611,-0.323
rest,Rest,0.0,0.0,0.0,1.241,71.611,-0.019,0.041,-0.869,0.706,0.506,-0.396
rest,Rest,0.0,0.0,0.0,0.88,44.461,-0.013,0.051,-0.871,0.377,0.75,-0.271
rest,Rest,0.0,0.0,0.0,0.625,27.598,-0.006,0.059,-0.862,0.834,0.796,-0.053
rest,Rest,0.0,0.0,0.0,0.444,19.524,0.004,0.069,-0.84,0.633,0.656,-0.052
rest,Rest,0.0,0.0,0.0,39.582,18.133,0.016,0.08,-0.807,0.431,0.669,-0.029
rest,Rest,0.0,15.432,0.0,107.708,13.179,0.029,0.091,-0.759,0.339,0.733,0.142
rest,Rest,0.0,189.791,59.441,156.867,9.58,0.042,0.102,-0.692,0.357,0.642,0.266
rest,Rest,0.0,177.196,56.744,115.225,6.965,0.055,0.111,-0.61,0.178,0.434,0.168
rest,Rest,0.0,135.839,43.63,84.484,3.53,0.068,0.119,-0.513,0.184,0.309,0.276
rest,Rest,0.0,92.684,29.818,183.757,3.683,0.081,0.125,-0.404,0.082,0.448,0.201
rest,Rest,24.005,62.715,20.293,355.365,2.679,0.093,0.128,-0.286,0.028,0.326,0.13
rest,Rest,149.009,119.329,17.889,561.564,83.966,0.104,0.132,-0.163,0.001,0.146,0.156
rest,Rest,304.283,192.246,45.523,705.146,230.4,0.113,0.135,-0.041,0.071,0.08,-0.051
rest,Rest,516.948,326.354,130.804,805.514,390.267,0.122,0.137,0.072,0.092,0.1,-0.29
rest,Rest,656.194,374.498,178.459,883.346,461.19,0.128,0.138,0.169,0.128,0.054,-0.46
rest,Rest,767.872,345.316,234.455,986.393,462.822,0.132,0.139,0.245,0.184,0.03,-0.53
rest,Rest,905.378,358.957,211.817,1075.438,481.712,0.136,0.139,0.298,0.137,0.137,-0.676
rest,Rest,1029.713,344.608,245.416,1105.106,456.291,0.139,0.139,0.326,0.122,0.025,-0.78
rest,Rest,1050.173,256.857,285.275,1013.724,342.065,0.14,0.14,0.327,0.179,-0.127,-0.857
rest,Rest,866.838,180.132,204.155,724.81,239.416,0.14,0.141,0.305,0.369,-0.147,-0.85
rest,Rest,600.377,113.909,139.419,476.94,150.865,0.138,0.141,0.265,0.257,-0.093,-0.75
rest,Rest,395.489,72.406,93.039,308.014,95.941,0.136,0.143,0.209,0.054,-0.193,-0.835
rest,Rest,251.368,46.464,58.038,195.254,61.747,0.132,0.144,0.143,0.196,-0.091,-0.69
rest,Rest,159.377,32.266,35.649,127.324,42.811,0.127,0.146,0.068,0.23,0.077,-0.816
rest,Rest,107.336,22.908,25.297,90.158,30.393,0.122,0.147,-0.018,0.386,0.174,-0.987
rest,Rest,76.188,16.27,17.957,64.016,21.585,0.117,0.147,-0.118,0.046,-0.082,-1.053
rest,Rest,54.1,11.561,12.752,45.473,15.336,0.115,0.143,-0.19,-0.277,-0.551,0.687
rest,Rest,38.43,8.218,9.06,32.313,10.901,0.11,0.134,-0.186,-0.998,-0.753,2.092
rest,Rest,27.31,5.844,6.439,22.971,7.751,0.104,0.122,-0.042,-0.9,-1.065,4.066
rest,Rest,19.416,4.157,4.578,16.337,5.514,0.1,0.109,0.271,-0.032,-0.997,4.669
rest,Rest,13.809,2.959,3.256,11.623,3.924,0.1,0.092,0.489,0.454,-0.791,4.336
rest,Rest,9.825,2.107,2.317,8.273,2.794,0.101,0.071,0.643,0.525,-0.937,2.874
rest,Rest,6.994,1.5,1.65,5.891,1.99,0.102,0.045,0.75,-0.138,-0.846,2.177
rest,Rest,4.98,1.069,1.175,4.197,1.418,0.099,0.019,0.825,0.114,-0.25,1.282
rest,Rest,3.548,0.762,0.837,2.991,1.011,0.093,-0.007,0.877,0.487,0.359,0.57
rest,Rest,2.529,0.544,0.597,2.133,0.721,0.085,-0.028,0.914,-1.061,0.726,-1.276
rest,Rest,1.803,0.388,0.425,1.521,0.514,0.072,-0.045,0.94,0.002,0.261,-1.464
rest,Rest,1.286,0.277,0.304,1.085,0.367,0.059,-0.06,0.958,0.206,0.222,-0.63
rest,Rest,0.918,0.198,0.217,0.775,0.262,0.046,-0.072,0.971,0.278,1.008,-0.527
rest,Rest,0.655,0.141,0.155,0.553,0.187,0.038,-0.078,0.979,0.648,2.351,0.039
rest,Rest,0.468,0.101,0.11,0.395,0.134,0.034,-0.077,0.986,0.883,2.639,0.674
rest,Rest,0.334,0.072,0.079,0.283,0.096,0.035,-0.065,0.99,0.905,2.627,-0.159
rest,Rest,0.239,0.052,0.056,0.202,0.068,0.039,-0.043,0.993,0.517,2.744,-0.932
rest,Rest,0.171,0.037,0.04,0.145,0.049,0.045,-0.017,0.995,0.896,2.366,-1.001
rest,Rest,0.122,0.026,0.029,0.104,0.035,0.055,0.016,0.997,0.672,2.069,-1.161
rest,Rest,0.088,0.019,0.021,0.074,0.025,0.071,0.051,0.998,0.017,1.639,-0.618
rest,Rest,0.063,0.014,0.015,0.053,0.018,0.088,0.09,0.998,0.687,1.814,-0.858
rest,Rest,0.045,0.01,0.011,0.038,0.013,0.103,0.134,0.999,0.761,0.565,-0.633
rest,Rest,0.032,0.007,0.008,0.027,0.009,0.117,0.172,0.999,1.058,0.05,-0.239
rest,Rest,0.023,0.005,0.005,0.02,0.007,0.136,0.202,0.999,0.726,-0.081,-0.294
rest,Rest,0.017,0.004,0.004,0.014,0.005,0.151,0.227,1.0,1.244,-0.425,-0.452
rest,Rest,0.012,0.003,0.003,0.01,0.003,0.169,0.247,1.0,1.96,-0.934,-0.867
rest,Rest,0.009,0.002,0.002,0.007,0.002,0.195,0.257,1.0,1.065,-0.545,-1.449
rest,Rest,0.006,0.001,0.001,0.005,0.002,0.215,0.266,1.0,0.532,-0.431,-1.338
rest,Rest,0.004,0.001,0.001,0.004,0.001,0.225,0.273,1.0,0.537,-0.477,-1.933
rest,Rest,0.003,0.001,0.001,0.003,0.001,0.231,0.28,1.0,1.068,-0.545,-1.676
rest,Rest,0.002,0.0,0.001,0.002,0.001,0.231,0.288,1.0,1.98,-0.848,-1.205
rest,Rest,0.002,0.0,0.0,0.001,0.0,0.23,0.291,1.0,1.954,-0.628,-0.969
rest,Rest,0.001,0.0,0.0,0.001,0.0,0.23,0.296,1.0,1.423,-0.152,-1.242
rest,Rest,0.001,0.0,0.0,0.001,0.0,0.225,0.299,1.0,0.795,-1.222,-1.297
rest,Rest,0.001,0.0,0.0,0.001,0.0,0.219,0.3,1.0,0.881,0.832,-0.925
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.216,0.304,1.0,1.258,0.416,-0.635
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.218,0.308,1.0,1.002,0.785,-0.563
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.225,0.314,1.0,4.872,3.645,-5.457
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.229,0.322,1.0,-0.322,0.197,-0.18
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.233,0.332,1.0,-0.318,0.198,-0.198
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.241,0.341,1.0,-0.319,0.197,-0.202
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.252,0.347,1.0,-0.325,0.197,-0.202
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.267,0.354,1.0,-0.327,0.195,-0.209
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.28,0.361,1.0,-0.328,0.197,-0.208
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.284,0.365,1.0,-0.329,0.201,-0.209
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.281,0.368,1.0,-0.328,0.199,-0.203
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.276,0.369,1.0,-0.328,0.196,-0.204
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.276,0.369,1.0,-0.327,0.196,-0.207
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.277,0.369,1.0,-0.324,0.2,-0.209
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.281,0.37,1.0,-0.329,0.2,-0.199
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.287,0.372,1.0,-0.328,0.201,-0.194
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.297,0.373,1.0,-0.33,0.197,-0.196
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.31,0.374,1.0,-0.327,0.195,-0.193
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.322,0.375,1.0,-0.329,0.197,-0.196
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.333,0.375,1.0,-0.326,0.197,-0.197
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.341,0.376,1.0,-0.327,0.197,-0.193
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.347,0.375,1.0,-0.321,0.196,-0.183
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.351,0.375,1.0,-0.328,0.199,-0.18
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.35,0.375,1.0,-0.323,0.197,-0.18
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.346,0.376,1.0,-0.333,0.194,-0.301
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.341,0.377,1.0,-0.329,0.207,-0.765
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.337,0.377,1.0,-0.332,0.2,-0.485
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.333,0.377,1.0,-0.327,0.197,-0.607
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.328,0.376,1.0,-0.333,0.203,-0.741
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.322,0.376,1.0,-0.328,0.215,-1.386
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.316,0.376,1.0,-0.33,0.355,-7.415
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.308,0.377,0.872,-0.321,0.817,-7.487
rest,Rest,0.0,0.0,0.0,13.717,0.0,0.301,0.379,0.477,-0.242,0.762,-4.713
rest,Rest,0.0,0.0,0.0,272.821,14.86,0.293,0.38,0.034,-0.216,0.465,-2.398
rest,Rest,12.574,111.167,4.001,507.251,49.622,0.286,0.38,-0.276,-0.233,0.309,-1.546
rest,Rest,68.785,211.205,14.976,700.3,105.051,0.279,0.378,-0.493,-0.263,0.447,-1.428
rest,Rest,117.023,288.623,43.959,669.183,77.481,0.272,0.376,-0.645,-0.326,0.42,-0.981
rest,Rest,90.547,220.909,34.2,494.957,57.677,0.266,0.376,-0.752,-0.333,0.178,-0.17
rest,Rest,64.017,153.657,24.384,327.712,38.401,0.265,0.377,-0.826,0.025,0.189,-0.137
rest,Rest,42.419,98.444,16.439,206.251,23.308,0.263,0.379,-0.878,-0.304,0.199,-0.654
rest,Rest,25.188,59.526,10.095,125.493,13.137,0.268,0.381,-0.915,-0.291,0.189,-0.194
rest,Rest,14.583,35.629,5.527,81.247,9.318,0.282,0.384,-0.94,-0.259,0.197,-0.009
rest,Rest,10.344,25.274,3.92,57.647,6.611,0.303,0.388,-0.958,-0.246,0.193,-0.012
rest,Rest,9.458,23.248,3.568,359.836,6.181,0.325,0.391,-0.971,-0.232,0.191,-0.226
rest,Rest,56.313,35.472,61.748,616.302,127.948,0.34,0.393,-0.98,-0.224,0.192,-0.241
rest,Rest,231.203,160.399,171.583,592.83,277.042,0.348,0.395,-0.986,-0.199,0.191,-0.424
rest,Rest,381.358,248.866,295.874,431.793,259.66,0.359,0.398,-0.99,-0.104,0.179,-0.474
rest,Rest,369.19,247.933,299.202,304.779,189.235,0.368,0.398,-0.993,-0.065,0.18,-0.576
rest,Rest,276.856,185.298,224.624,188.043,134.464,0.367,0.397,-0.995,-0.103,0.179,-0.202
rest,Rest,187.344,126.051,151.996,111.936,83.369,0.363,0.394,-0.997,-0.078,0.184,0.186
rest,Rest,116.459,78.307,95.829,72.546,48.467,0.351,0.393,-0.998,-0.082,-0.221,0.147
rest,Rest,69.561,47.179,57.176,51.478,31.65,0.338,0.39,-0.998,0.135,0.177,-0.216
rest,Rest,44.951,30.257,36.507,36.542,22.455,0.328,0.386,-0.999,0.075,0.282,-0.356
rest,Rest,31.893,21.469,25.901,25.95,15.938,0.321,0.382,-0.999,0.074,-0.01,-0.437
rest,Rest,22.637,15.239,18.383,18.435,11.316,0.32,0.378,-0.999,-0.232,0.063,-0.262
rest,Rest,16.073,10.821,13.052,13.102,8.038,0.324,0.371,-1.0,-0.371,0.397,-0.657
rest,Rest,11.417,7.687,9.271,9.316,5.712,0.329,0.363,-1.0,-0.319,0.322,-0.18
rest,Rest,8.113,5.463,6.588,6.626,4.06,0.335,0.354,-1.0,-0.396,0.238,0.58
rest,Rest,5.768,3.884,4.683,4.715,2.888,0.35,0.345,-1.0,-0.984,0.504,1.153
rest,Rest,4.102,2.762,3.331,3.356,2.054,0.365,0.339,-1.0,-1.362,0.672,1.797
rest,Rest,2.918,1.966,2.37,2.39,1.462,0.384,0.336,-1.0,-0.715,0.471,1.383
rest,Rest,2.077,1.399,1.687,1.703,1.041,0.407,0.334,-1.0,-0.761,0.494,0.548
rest,Rest,1.479,0.996,1.201,1.214,0.742,0.424,0.335,-1.0,-0.85,0.81,-0.772
rest,Rest,1.054,0.71,0.855,0.866,0.529,0.434,0.339,-1.0,0.318,0.876,-1.442
rest,Rest,0.751,0.506,0.61,0.618,0.377,0.441,0.343,-1.0,0.67,0.184,-1.67
rest,Rest,0.535,0.361,0.435,0.441,0.269,0.441,0.34,-1.0,0.506,0.638,-1.913
rest,Rest,0.382,0.257,0.31,0.315,0.192,0.437,0.334,-1.0,-0.291,0.229,-1.965
rest,Rest,0.273,0.184,0.221,0.225,0.137,0.427,0.325,-1.0,-0.481,0.021,-0.304
rest,Rest,0.195,0.131,0.158,0.161,0.098,0.415,0.315,-1.0,-0.594,-0.055,0.622
rest,Rest,0.139,0.094,0.113,0.115,0.07,0.406,0.305,-1.0,-1.022,0.139,1.21
rest,Rest,0.099,0.067,0.081,0.082,0.05,0.398,0.298,-1.0,-1.109,0.563,2.013
rest,Rest,0.071,0.048,0.058,0.059,0.036,0.391,0.295,-1.0,-1.02,0.77,2.399
rest,Rest,0.051,0.034,0.041,0.042,0.026,0.383,0.291,-1.0,-1.034,0.728,2.241
rest,Rest,0.036,0.024,0.029,0.03,0.018,0.379,0.288,-0.991,-0.515,0.968,1.419
rest,Rest,0.026,0.018,0.021,0.022,0.013,0.375,0.286,-0.863,-0.449,0.818,0.616
rest,Rest,0.019,0.013,0.015,0.015,0.009,0.369,0.285,-0.701,-0.065,1.109,-0.953
rest,Rest,0.013,0.009,0.011,0.011,0.007,0.364,0.281,-0.562,-0.025,1.247,-1.465
rest,Rest,0.01,0.006,0.008,0.008,0.005,0.361,0.277,-0.483,0.494,0.248,-1.946
rest,Rest,0.007,0.005,0.006,0.006,0.003,0.364,0.274,-0.483,1.309,0.233,-2.194
rest,Rest,0.005,0.003,0.004,0.004,0.002,0.373,0.272,-0.568,0.779,-0.025,-2.433
rest,Rest,0.004,0.002,0.003,0.003,0.002,0.38,0.274,-0.697,1.121,0.299,-1.979
rest,Rest,0.003,0.002,0.002,0.002,0.001,0.385,0.276,-0.788,0.853,0.342,-1.8
rest,Rest,0.002,0.001,0.001,0.002,0.001,0.387,0.278,-0.852,-0.321,0.197,-0.204
rest,Rest,0.001,0.001,0.001,0.001,0.001,0.386,0.282,-0.896,-0.33,0.201,-0.21
rest,Rest,0.001,0.001,0.001,0.001,0.0,0.392,0.284,-0.927,-0.324,0.201,-0.211
rest,Rest,0.001,0.0,0.001,0.001,0.0,0.393,0.286,-0.949,-0.316,0.216,-0.204
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.399,0.285,-0.964,-0.302,0.226,-0.2
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.404,0.284,-0.975,-0.307,0.221,-0.193
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.403,0.281,-0.983,-0.312,0.221,-0.191
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.401,0.275,-0.988,-0.314,0.216,-0.205
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.399,0.27,-0.991,-0.318,0.209,-0.212
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.394,0.262,-0.994,-0.325,0.214,-0.214
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.391,0.256,-0.996,-0.325,0.192,-0.21
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.39,0.256,-0.997,-0.326,0.191,-0.214
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.392,0.258,-0.998,-0.329,0.194,-0.211
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.395,0.26,-0.999,-0.331,0.185,-0.214
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.401,0.263,-0.999,-0.327,0.192,-0.223
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.404,0.267,-0.999,-0.327,0.185,-0.213
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.405,0.271,-1.0,-0.329,0.193,-0.214
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.403,0.278,-1.0,-0.33,0.188,-0.205
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.405,0.281,-1.0,-0.329,0.191,-0.211
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.409,0.282,-1.0,-0.33,0.182,-0.205
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.412,0.28,-1.0,-0.326,0.186,-0.205
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.415,0.274,-1.0,-0.333,0.193,-0.21
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.413,0.269,-1.0,-0.328,0.185,-0.208
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.408,0.263,-1.0,-0.325,0.191,-0.215
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.403,0.252,-1.0,-0.325,0.186,-0.21
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.398,0.242,-1.0,-0.334,0.196,-0.211
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.399,0.236,-1.0,-0.327,0.19,-0.212
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.404,0.234,-1.0,-0.326,0.187,-0.212
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.406,0.235,-1.0,-0.326,0.206,-0.242
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.408,0.239,-0.994,-0.318,0.209,-0.183
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.408,0.238,-0.977,-0.328,0.189,-0.209
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.403,0.236,-0.951,-0.325,0.186,-0.21
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.392,0.237,-0.921,-0.334,0.198,-0.212
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.386,0.236,-0.944,-0.322,0.204,-7.487
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.386,0.238,-0.961,-0.304,0.203,-6.155
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.385,0.24,-0.973,-0.319,0.208,-4.82
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.383,0.24,-0.981,-0.375,0.203,-7.487
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.381,0.24,-0.987,-0.122,0.199,-3.062
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.381,0.245,-0.991,-0.112,0.211,-3.586
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.378,0.248,-0.993,0.365,0.208,-1.881
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.377,0.247,-0.995,0.477,0.209,-1.51
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.38,0.244,-0.997,0.69,-1.219,-2.894
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.386,0.24,-0.998,0.871,-1.231,-2.355
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.396,0.235,-0.998,0.985,-0.992,-1.98
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.403,0.229,-0.999,-0.322,0.197,-0.201
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.409,0.228,-0.999,-0.327,0.197,-0.212
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.412,0.232,-0.999,-0.328,0.198,-0.215
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.412,0.234,-1.0,-0.324,0.191,-0.195
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.411,0.233,-1.0,-0.333,0.196,-0.214
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.406,0.23,-1.0,-0.332,0.195,-0.215
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.404,0.228,-1.0,-0.329,0.195,-0.217
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.399,0.222,-1.0,-0.331,0.197,-0.212
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.394,0.221,-1.0,-0.332,0.198,-0.215
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.386,0.223,-1.0,-0.326,0.196,-0.206
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.379,0.222,-1.0,-0.329,0.199,-0.207
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.373,0.221,-1.0,-0.331,0.202,-0.208
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.369,0.222,-1.0,-0.327,0.201,-0.207
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.369,0.225,-1.0,-0.333,0.198,-0.214
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.368,0.228,-1.0,-0.334,0.197,-0.192
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.372,0.231,-1.0,-0.327,0.2,-0.192
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.381,0.231,-1.0,-0.332,0.198,-0.197
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.391,0.23,-1.0,-0.325,0.199,-0.2
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.401,0.228,-1.0,-0.331,0.197,-0.195
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.41,0.226,-1.0,-0.331,0.195,-0.192
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.412,0.219,-1.0,-0.326,0.2,-0.191
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.408,0.211,-1.0,-0.323,-0.468,-3.195
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.402,0.201,-1.0,-0.332,-0.373,-4.476
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.397,0.193,-1.0,-0.33,0.252,-1.272
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.396,0.188,-1.0,-0.274,0.006,-1.53
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.398,0.185,-1.0,-0.271,-0.219,-1.277
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.401,0.184,-1.0,-0.254,-0.318,-1.307
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.404,0.187,-1.0,-0.285,-0.119,-1.703
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.406,0.193,-1.0,-0.278,0.103,-1.173
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.399,0.198,-1.0,-0.278,0.117,-0.207
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.39,0.201,-1.0,-0.315,0.115,0.329
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.384,0.202,-1.0,-0.329,0.172,0.544
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.379,0.202,-1.0,-0.55,0.242,0.892
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.376,0.201,-1.0,-0.324,0.363,1.064
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.375,0.199,-1.0,-0.533,0.537,0.848
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.373,0.194,-1.0,-0.448,0.589,0.733
rest,Rest,0.0,0.0,0.0,0.0,0.0,0.369,0.189,-1.0,-0.402,0.635,0.542
